ensembl_id	log2FC_shrunk	pvalue	padj	deg
ENSG00000000003	0.338518167083154	0.0281965235673045	0.0692084791712173	FALSE
ENSG00000000419	0.58071771673092	0.00017447085241886	0.00116572191795238	TRUE
ENSG00000000457	0.138613752546749	0.0848087500055368	0.161832954354537	FALSE
ENSG00000000460	-0.0286685411556643	0.841198448437736	0.89341336984689	FALSE
ENSG00000000938	0.237011006367042	0.153109089386083	0.253771807240288	FALSE
ENSG00000000971	0.295285199723894	0.0552947359700006	0.116273938672319	FALSE
ENSG00000001036	0.620636496756631	4.55083688940039e-06	6.08125682135633e-05	TRUE
ENSG00000001084	0.158922292726095	0.172871893162597	0.277957898895351	FALSE
ENSG00000001167	0.170845371117826	0.0766673626038691	0.14974913725963	FALSE
ENSG00000001460	0.0795773320886573	0.513352991347484	0.6282371923851	FALSE
ENSG00000001461	-0.100617324852568	0.312812682887705	0.435218998238055	FALSE
ENSG00000001497	-0.114158857937167	0.318839534763128	0.441781028063473	FALSE
ENSG00000001561	0.844873430715734	2.64787830348693e-05	0.000252016771048202	TRUE
ENSG00000001617	0.207647249216826	0.268643829333664	0.387883985160712	FALSE
ENSG00000001626	0.0524025298757548	0.690122405022911	0.776477890524772	FALSE
ENSG00000001629	0.35884057560927	0.000224260844339241	0.00142879484205388	FALSE
ENSG00000001630	1.29862418931512	1.12953208473174e-05	0.000125824365647172	TRUE
ENSG00000001631	-0.0306235952628071	0.825097569700153	0.881843152309871	FALSE
ENSG00000002016	-0.192852344394118	0.096470942052703	0.178122725207439	FALSE
ENSG00000002079	-1.95447985550337	9.22005536694818e-06	0.000107104935498772	TRUE
ENSG00000002330	-0.155190997965096	0.364150310936504	0.48770408305498	FALSE
ENSG00000002549	0.146280113232697	0.254041570856046	0.372021730986701	FALSE
ENSG00000002586	0.574683883010432	6.24780791237497e-07	1.19990501718652e-05	TRUE
ENSG00000002587	0.336453449744662	0.0908244131200308	0.170235697496463	FALSE
ENSG00000002726	-0.156206492606058	0.405043864895345	0.527798147876574	FALSE
ENSG00000002745	0.41615038181308	0.0646628151857849	0.131267766579268	FALSE
ENSG00000002746	-0.00844750758656205	0.966806534870781	0.978662969241912	FALSE
ENSG00000002822	-0.168541599096459	0.318026407195009	0.44100376263099	FALSE
ENSG00000002834	0.602997698807439	1.9431826539243e-07	4.55013698929789e-06	TRUE
ENSG00000002919	0.133691634453285	0.305031880742413	0.426855475441799	FALSE
ENSG00000002933	-0.00293186480417653	0.962687016903637	0.976327086443107	FALSE
ENSG00000003056	0.714869134652315	1.11426454819666e-09	6.51419405097834e-08	TRUE
ENSG00000003096	-0.0758762362485261	0.680222878825469	0.76805732367421	FALSE
ENSG00000003137	0.459035355040158	0.0559452264858719	0.117271655369516	FALSE
ENSG00000003147	0.0413499343242706	0.827039676737385	0.883189872704099	FALSE
ENSG00000003249	1.28400512633191	1.0060139000268e-05	0.00011438553819809	TRUE
ENSG00000003393	-0.0291161123841043	0.727247631659739	0.806605225300362	FALSE
ENSG00000003400	0.227285809316066	0.0136116793770788	0.0390728367182415	FALSE
ENSG00000003402	0.225611980581022	0.00187155364254915	0.00793058030481473	FALSE
ENSG00000003436	0.37938723843316	0.00932730609250209	0.0288720003672628	FALSE
ENSG00000003509	0.350976381615501	0.00549775206227299	0.0188112127912109	FALSE
ENSG00000003756	0.045380937423478	0.484887229368473	0.602117442628411	FALSE
ENSG00000003987	0.0214050408418722	0.884515100352933	0.923836420367876	FALSE
ENSG00000003989	0.679389119748327	0.000309783577518694	0.00185340262264873	TRUE
ENSG00000004059	0.421225248746221	0.000213251959783302	0.00136862760060926	FALSE
ENSG00000004139	-0.428413149625393	0.0177847406690899	0.0482642433713969	FALSE
ENSG00000004142	0.192950195697835	0.119173067841541	0.209558272126061	FALSE
ENSG00000004399	0.305944476059635	0.0703937847164155	0.139947345217388	FALSE
ENSG00000004455	0.31169209804975	0.0109812615946585	0.0329767827797525	FALSE
ENSG00000004468	0.619260689198684	0.00232042024166307	0.00941970103035197	TRUE
ENSG00000004478	-0.300737818686254	0.0113698823811685	0.0338928357078786	FALSE
ENSG00000004487	0.419384734730128	0.000301323375270642	0.00181559661645631	FALSE
ENSG00000004534	-0.0411473480709675	0.597607062489648	0.70111277609263	FALSE
ENSG00000004660	0.0170147856859414	0.92886292628052	0.953444061571573	FALSE
ENSG00000004700	0.67997302853697	5.14275151178497e-07	1.02132344075775e-05	TRUE
ENSG00000004766	0.486663267749981	0.000864815976078917	0.00424846921394667	FALSE
ENSG00000004776	1.56269472346093	6.32010095329586e-06	7.94470192610623e-05	TRUE
ENSG00000004777	-0.245796241358244	0.255902690571464	0.374062011574503	FALSE
ENSG00000004779	-0.0341585117075089	0.868502170279078	0.912698679113274	FALSE
ENSG00000004799	-0.294596965289628	0.160825682103371	0.262980995252923	FALSE
ENSG00000004809	0.210123619829455	0.23638774613684	0.352590720277242	FALSE
ENSG00000004838	-0.470275750483852	0.0380367202275538	0.087212676614832	FALSE
ENSG00000004846	-0.162829299865696	0.396006632115108	0.519045710895978	FALSE
ENSG00000004864	-0.0890473522078477	0.564788689674928	0.67310861256799	FALSE
ENSG00000004866	0.222376758670996	0.0920098929017033	0.171847605338103	FALSE
ENSG00000004897	0.567251777466621	3.36609255305067e-05	0.000307107928984232	TRUE
ENSG00000004939	0.444737484673229	0.0746075371548953	0.146616202308328	FALSE
ENSG00000004961	0.824272205573613	1.54342927725648e-07	3.79510000318022e-06	TRUE
ENSG00000004975	-0.0917483507893148	0.537332974360181	0.64923936443344	FALSE
ENSG00000005007	-0.0848692870760277	0.434039730429094	0.554757216318773	FALSE
ENSG00000005020	0.914025257012335	6.59641241651812e-08	1.93278337423047e-06	TRUE
ENSG00000005022	0.0235511461155405	0.847045781842158	0.897605209455276	FALSE
ENSG00000005059	1.00752732879226	8.69827519275455e-09	3.58461172965623e-07	TRUE
ENSG00000005075	-0.336141520301753	0.0637923862522635	0.129906014999697	FALSE
ENSG00000005100	0.0863636220140955	0.404113493416131	0.526978458978943	FALSE
ENSG00000005102	1.38289844630003	0.00057962297292303	0.00307586004709505	TRUE
ENSG00000005108	0.503143573778701	0.000352643549425849	0.0020579086131458	TRUE
ENSG00000005156	0.130145484441874	0.343825954393159	0.467444264689018	FALSE
ENSG00000005175	0.519344798112406	7.53115631973421e-08	2.1459960910265e-06	TRUE
ENSG00000005187	-0.259302671976506	0.165502800877098	0.268812362093276	FALSE
ENSG00000005189	0.200981047248668	0.158318000104765	0.260147646892451	FALSE
ENSG00000005194	0.358152478116212	0.0185381971664393	0.0498592688496063	FALSE
ENSG00000005206	-0.238617930964281	0.26050022714109	0.378882340862934	FALSE
ENSG00000005238	-0.291637364265724	0.0449534281010125	0.0993669977978144	FALSE
ENSG00000005243	0.15232651230898	0.376170878369167	0.49953633753265	FALSE
ENSG00000005249	0.0211991890952514	0.869539978846139	0.913377667632894	FALSE
ENSG00000005302	0.268704072141152	0.0211200871419255	0.0552784845576054	FALSE
ENSG00000005339	0.0328912582222413	0.744689588672059	0.820671948186504	FALSE
ENSG00000005379	-0.767809993392358	9.455751626657e-05	0.000708322376009527	TRUE
ENSG00000005381	0.00972051114115418	0.905830099194898	0.937921041553342	FALSE
ENSG00000005421	0.374442876464792	0.0501368371430732	0.107892715291661	FALSE
ENSG00000005436	0.0687137948054532	0.634195229412078	0.73086161646591	FALSE
ENSG00000005448	-0.0188918477196183	0.897095003300175	0.932508742774111	FALSE
ENSG00000005469	-0.0380980228070538	0.822261038143624	0.879698274491871	FALSE
ENSG00000005471	0.452820019319877	0.00605397008823896	0.0203047094581209	FALSE
ENSG00000005483	0.339204589460839	0.00273260324784828	0.0107498529567398	FALSE
ENSG00000005486	0.707826813884041	0.000234351942891195	0.00148145513019819	TRUE
