ensembl_id	log2FC_shrunk	pvalue	padj	deg
ENSG00000000003	-0.158475883931053	0.22380658306565	0.344168108513283	FALSE
ENSG00000000419	-0.217212268788866	0.106155734898111	0.1946511541757	FALSE
ENSG00000000457	-0.219789990559629	0.00341672920303733	0.0119950274693221	FALSE
ENSG00000000460	-0.379778257674223	0.0128825710942884	0.0358739478516498	FALSE
ENSG00000000938	0.482373739412247	0.0101925001790515	0.0296853664319858	FALSE
ENSG00000000971	-0.411320363434417	0.0019692864808146	0.00754468292424911	FALSE
ENSG00000001036	-0.233806389231686	0.0651772805688181	0.132709797795167	FALSE
ENSG00000001084	-0.363432968253121	0.000198565446113478	0.00106996256197253	FALSE
ENSG00000001167	-0.226369315212953	0.0119513900922939	0.0336980781412984	FALSE
ENSG00000001460	-0.100570273754224	0.421070649328838	0.550304148330341	FALSE
ENSG00000001461	0.183471295850839	0.0271200018722613	0.0658320894968808	FALSE
ENSG00000001497	0.222312496218712	0.0957700413992845	0.179841464905075	FALSE
ENSG00000001561	-0.203718564771083	0.228668397082072	0.349775249833132	FALSE
ENSG00000001617	1.21787198585981	9.4837753874477e-08	1.18618911285083e-06	TRUE
ENSG00000001626	-0.263359389117955	0.0394282769296543	0.0890803425014937	FALSE
ENSG00000001629	-0.45601875081572	6.1326171754075e-06	5.01363362260414e-05	FALSE
ENSG00000001630	-0.623299119241717	0.00517749219944006	0.0168802815597932	TRUE
ENSG00000001631	-0.384269487938697	0.00172364210492087	0.006758282675228	FALSE
ENSG00000002016	-0.127056892026003	0.32349246249479	0.454713671347598	FALSE
ENSG00000002079	0.307381307919902	0.2142476264134	0.333075335168947	FALSE
ENSG00000002330	1.84535807811627	1.62528863594464e-17	1.20894816340888e-15	TRUE
ENSG00000002549	0.0700544972065843	0.648945200396746	0.749892824246067	FALSE
ENSG00000002586	0.0472610284248071	0.691900852244914	0.784410961758407	FALSE
ENSG00000002587	0.129919256968524	0.499783047139877	0.624412349985866	FALSE
ENSG00000002726	0.179830479937463	0.419838613282241	0.549287995579354	FALSE
ENSG00000002745	-0.716113817052955	0.0141480258284216	0.0387077982113194	TRUE
ENSG00000002746	-0.115009963985749	0.592838278066378	0.705350112745107	FALSE
ENSG00000002822	0.906407580026462	1.35834025749903e-06	1.2986213199626e-05	TRUE
ENSG00000002834	0.317621029169515	0.0028175491515738	0.0101983817578271	FALSE
ENSG00000002919	0.216073289622544	0.109219187180858	0.199216080828036	FALSE
ENSG00000002933	0.772701570702636	1.67059283480888e-05	0.000123060148641135	TRUE
ENSG00000003056	0.192575911131258	0.129245337467946	0.226968406319795	FALSE
ENSG00000003096	-0.300380513473256	0.167080755164038	0.2762279998205	FALSE
ENSG00000003137	0.390611301437297	0.114887092966575	0.207218952940831	FALSE
ENSG00000003147	0.0335262853439086	0.877269250855219	0.919921363078308	FALSE
ENSG00000003249	1.08293572426555	6.16973288668498e-06	5.0384658604392e-05	TRUE
ENSG00000003393	-0.382698630601986	0.000321846513220084	0.0016232033026384	FALSE
ENSG00000003400	-0.425070871686337	3.14839053327644e-05	0.000214290236320827	FALSE
ENSG00000003402	-0.284921826448724	0.000173454853163527	0.000953849033131019	FALSE
ENSG00000003436	-0.438841234701851	0.000137657934582827	0.000783507721997033	FALSE
ENSG00000003509	-0.270471282006762	0.0390072614393227	0.0883278706522861	FALSE
ENSG00000003756	-0.155325841916225	0.0351070484390174	0.0811363538517058	FALSE
ENSG00000003987	-0.247185968682865	0.147400625054201	0.251012256958934	FALSE
ENSG00000003989	0.014100282880565	0.933747697280446	0.957762439969149	FALSE
ENSG00000004059	0.364387815730568	0.00415823804295558	0.0140948980173336	FALSE
ENSG00000004139	0.788169457163899	1.15652317137068e-05	8.85324312807771e-05	TRUE
ENSG00000004142	0.45611412676369	0.000437673314979978	0.00211735385362905	FALSE
ENSG00000004399	0.74451912239215	2.80295365206821e-05	0.000193637955369046	TRUE
ENSG00000004455	-0.395275571656845	0.00112533122864352	0.00470777237848088	FALSE
ENSG00000004468	-0.269197092029702	0.171477136579703	0.281971030423505	FALSE
ENSG00000004478	-0.0322258238185796	0.797387179397827	0.865408396307126	FALSE
ENSG00000004487	-0.0683544015236749	0.527540666898889	0.648431078959391	FALSE
ENSG00000004534	-0.459982635609022	2.43247443570674e-07	2.7847672519856e-06	FALSE
ENSG00000004660	0.206965327947197	0.244880505922573	0.368671299262421	FALSE
ENSG00000004700	-0.0557358742578341	0.651687862450841	0.752073043364403	FALSE
ENSG00000004766	-0.681927660202778	4.01570594898697e-06	3.44656911378714e-05	TRUE
ENSG00000004776	1.38297409508165	2.41662650601957e-05	0.000169870718674381	TRUE
ENSG00000004777	1.5428953987199	0.000800430693833436	0.00353752119121577	TRUE
ENSG00000004779	-0.0730502087408526	0.689482629354934	0.782679280131321	FALSE
ENSG00000004799	-0.181228039103827	0.364028409527572	0.495828454715243	FALSE
ENSG00000004809	-0.949568804266231	0.000123376805127845	0.0007120249650615	TRUE
ENSG00000004838	0.264889913875835	0.203790769111702	0.321097509392755	FALSE
ENSG00000004846	-0.530065020543745	0.0186383272394561	0.0486406020968803	TRUE
ENSG00000004864	-0.306338314111309	0.0482291607439021	0.104521297413003	FALSE
ENSG00000004866	-0.476514466207697	2.07738786063752e-05	0.00014848117808513	FALSE
ENSG00000004897	-0.387388837892236	0.00215761845789375	0.00813541077921395	FALSE
ENSG00000004939	0.0505124276799693	0.814873194564338	0.877308531611483	FALSE
ENSG00000004961	-0.267086073947105	0.0626566949953625	0.128758773067378	FALSE
ENSG00000004975	1.07589900959886	8.62398086852472e-12	2.36740452083702e-10	TRUE
ENSG00000005007	0.536671155593965	3.21766614610544e-06	2.83076092084001e-05	TRUE
ENSG00000005020	-0.108828121039758	0.485504287711825	0.611929534588192	FALSE
ENSG00000005022	0.417140059771787	0.00268456504332873	0.0097875927545739	FALSE
ENSG00000005059	-0.289918137303585	0.0733159487330116	0.145931228268872	FALSE
ENSG00000005075	2.18017284314037	4.23574368805321e-21	6.40303254177376e-19	TRUE
ENSG00000005100	0.0927401306709611	0.328541995813635	0.459926078978938	FALSE
ENSG00000005108	-0.501478798898577	0.000222326815472114	0.00118013272996591	TRUE
ENSG00000005156	-0.254496929799829	0.101799073070432	0.188233890406507	FALSE
ENSG00000005175	-0.508492913039834	1.33779132532579e-06	1.28377742983567e-05	TRUE
ENSG00000005187	-0.0767730281260219	0.598422619419667	0.710071268999949	FALSE
ENSG00000005189	-0.219645755392864	0.159522711283489	0.266545515091515	FALSE
ENSG00000005194	-0.154789115854517	0.355051247844755	0.487140776638411	FALSE
ENSG00000005206	2.29901426851134	1.83678113925803e-23	4.09593244606363e-21	TRUE
ENSG00000005238	0.929681259776965	6.65799024879824e-10	1.33050967893006e-08	TRUE
ENSG00000005243	0.480689357202863	0.00520163084290477	0.0169373774649628	FALSE
