ensembl_id	baseMean	log2FC	lfcSE	log2FC_shrunk	stat	pvalue	padj	deg
ENSG00000136997	287.944120200793	4.39472647343419	0.273594018022943	4.36239823112721	16.0629479591387	4.6396613601051e-58	1.27502533837048e-53	TRUE
ENSG00000142871	702.052008312234	5.5519120728744	0.3530059134343	5.50780786639575	15.7275327737752	9.79541798237319e-56	1.34593940786799e-51	TRUE
ENSG00000231611	565.655423881988	4.64076664294795	0.305758617455506	4.60287442994836	15.17787685452	4.95564300250295e-52	4.53953417839279e-48	TRUE
ENSG00000185022	192.494428126648	3.82298199263549	0.266689238056994	3.78742719057874	14.3349691216954	1.32305382053497e-46	9.08971051053035e-43	TRUE
ENSG00000137801	5774.68288990413	3.88640231854285	0.274791006263262	3.84948919806012	14.1431205169048	2.05945672349533e-45	1.1319186043675e-41	TRUE
ENSG00000123358	477.92643442539	6.28490065801107	0.462901244196674	6.22018324812616	13.5771954316476	5.46803872958595e-42	2.50445287212919e-38	TRUE
ENSG00000162783	77.3641497981302	2.35517409955994	0.175646877297396	2.33167638524235	13.4085737008139	5.38647958938358e-41	2.11465493708357e-37	TRUE
ENSG00000118523	724.190870477159	4.08827052959436	0.305384940126907	4.04576245099511	13.3872696141971	7.1770998389039e-41	2.46542350841148e-37	TRUE
ENSG00000159388	316.199908481587	3.04854986458344	0.231829364104636	3.01566620161073	13.1499729396121	1.70235361152293e-39	5.19804217758464e-36	TRUE
ENSG00000121966	336.403841910001	4.010162696095	0.313092284460481	3.96360804944444	12.8082450291143	1.47431308060433e-37	4.05155977680876e-34	TRUE
ENSG00000118972	106.835084600087	5.73351015975103	0.449181152634529	5.66557536149056	12.7643604949205	2.59271220721234e-37	6.47730219694566e-34	TRUE
ENSG00000184545	90.7863792412456	4.47204626676471	0.354263945353393	4.41787240435549	12.6234868815218	1.56724999564057e-36	3.58913309418322e-33	TRUE
ENSG00000184557	606.566152659895	5.54602038404825	0.440306351174233	5.47720757716702	12.5958219073103	2.22628758479961e-36	4.70620070137524e-33	TRUE
ENSG00000125740	268.06514383475	5.40603673596271	0.432667971823531	5.33933572476517	12.4946543031099	7.98425931428113e-36	1.56725307296971e-32	TRUE
ENSG00000087074	296.276866908422	2.61383926644615	0.210582580659831	2.58283162961223	12.4124191956241	2.2378726412325e-35	4.09993187024735e-32	TRUE
ENSG00000102265	1199.88105464348	3.98937160577336	0.323220657609949	3.93936869885996	12.3425638548994	5.3427043667654e-35	9.1764286689425e-32	TRUE
ENSG00000163191	195.479617634943	2.976058437947	0.241389501943298	2.93968763325512	12.3288644037472	6.33329657860808e-35	1.00382212801863e-31	TRUE
ENSG00000108691	327.070347777515	4.59950518152645	0.373159403450646	4.54090639570148	12.325845574289	6.57501484819886e-35	1.00382212801863e-31	TRUE
ENSG00000249976	35.757168677332	-2.76074034649922	0.22448555632625	-2.72660950295957	-12.2980756164418	9.27577504658643e-35	1.34161881081706e-31	TRUE
ENSG00000136826	126.735534814548	3.66038719100506	0.30134402404525	3.61383498417443	12.1468716779843	5.96028330833369e-34	8.18972727981591e-31	TRUE
ENSG00000038427	1164.50997203083	3.16153552101925	0.261691359775898	3.12098522906589	12.0811612722968	1.32830364451033e-33	1.73824345022802e-30	TRUE
ENSG00000111057	2706.57762312773	2.51162731233531	0.20951628876029	2.47892687281614	11.9877424671687	4.1198047135902e-33	5.14619787882601e-30	TRUE
ENSG00000128016	770.633335623625	3.51352856354664	0.293998851683308	3.46761287240596	11.9508241050253	6.42845928406317e-33	7.68089085153652e-30	TRUE
ENSG00000187498	1920.74586492965	3.09464571323965	0.259524077756702	3.05403009917337	11.9243106072833	8.84128691605208e-33	1.01236419058345e-29	TRUE
ENSG00000006327	110.689356392634	5.96138324897218	0.500501368234588	5.88137604932752	11.9108230812629	1.03946086176083e-32	1.14261695768197e-29	TRUE
ENSG00000163435	655.703362438548	3.35395207086634	0.282310725078286	3.3092660054669	11.8803565466253	1.4972734537919e-32	1.58256045321751e-29	TRUE
ENSG00000255240	128.947502833851	-1.83270529674426	0.154614928317098	-1.81058664895869	-11.8533528210522	2.06749840490721e-32	2.10433050612055e-29	TRUE
ENSG00000187479	78.9398390577612	4.33165244127622	0.367357653355344	4.27149858938794	11.7913766099933	4.32414563680623e-32	4.24399450875257e-29	TRUE
ENSG00000158859	1552.33486662407	3.86986873810272	0.32898065727585	3.8171759388753	11.7632105490562	6.03932833574973e-32	5.72299248257719e-29	TRUE
ENSG00000124762	751.662277439107	3.42368871296677	0.291890078978208	3.3772139680913	11.7293767741328	9.01197568602853e-32	8.25527012759166e-29	TRUE
ENSG00000137331	144.729131609077	5.14532853470661	0.441601991060906	5.07157203480152	11.6515066482048	2.25437401955901e-31	1.99846620746778e-28	TRUE
ENSG00000108244	100.954023073901	6.33582404353602	0.544473616606244	6.24436136695805	11.6366043280992	2.68493732300209e-31	2.30577383041939e-28	TRUE
ENSG00000148180	1121.88231205273	2.67753494168016	0.230557846726296	2.64120110843957	11.613289158008	3.52779126294916e-31	2.9377948999123e-28	TRUE
ENSG00000169429	305.440909793078	6.5117230182375	0.561299172519541	6.42094184708273	11.6011626901353	4.06517338190504e-31	3.28573616788625e-28	TRUE
ENSG00000248359	64.896830259991	-2.08377278030528	0.180299053197968	-2.05606008663809	-11.5573140476634	6.77963066406477e-31	5.3231722936904e-28	TRUE
ENSG00000188042	293.260835539947	2.12414772459053	0.184426802162023	2.09546138235549	11.517565232869	1.07608813666439e-30	8.21443835657613e-28	TRUE
ENSG00000146072	319.242736925945	1.75609555348856	0.152561836791698	1.73413657464502	11.5107132322106	1.16510789604588e-30	8.65360272736128e-28	TRUE
ENSG00000077150	223.413603302652	1.78561206590809	0.15527630538851	1.76313952975354	11.4995785186954	1.32561155547197e-30	9.5866134620856e-28	TRUE
ENSG00000103966	239.497375194965	1.98313392521031	0.172692551483951	1.95734951293004	11.4836100814378	1.59479626173447e-30	1.09787221728451e-27	TRUE
ENSG00000101608	1822.43967534409	1.58368915515191	0.137920808155144	1.56446347484872	11.4825977046948	1.6135844857854e-30	1.09787221728451e-27	TRUE
ENSG00000168398	121.800639911875	5.2194615387613	0.45460538552222	5.14218178972435	11.4813015969125	1.63795935041173e-30	1.09787221728451e-27	TRUE
ENSG00000154734	1065.03326682802	3.7735199172239	0.329150496969226	3.71912225058	11.4644211446434	1.99086266250755e-30	1.30264040067548e-27	TRUE
ENSG00000162772	371.444906193226	4.13605287633873	0.361240935742213	4.07619688906608	11.4495686039588	2.36318635741593e-30	1.51029591367784e-27	TRUE
ENSG00000144655	448.317144563676	4.01880394226246	0.351534521494369	3.96004632653625	11.4321743570975	2.88785546592838e-30	1.80366263770858e-27	TRUE
ENSG00000211445	2873.52665506061	1.88204207085462	0.16467586778189	1.85653466140372	11.428766680904	3.00344282704893e-30	1.83416916289181e-27	TRUE
ENSG00000075426	790.172639133129	2.44840315176185	0.214512042070825	2.41438248337817	11.4138261336092	3.56687000313359e-30	2.13089466426335e-27	TRUE
ENSG00000222041	75.2791632884166	2.83897699347579	0.248992676396999	2.79858141658042	11.4018493819042	4.0933005482964e-30	2.39336153973901e-27	TRUE
ENSG00000178726	153.017179451357	2.99719591916307	0.26304198937019	2.95411655030327	11.394363030554	4.46080354273284e-30	2.55390296162169e-27	TRUE
ENSG00000034510	1458.46728136439	2.07181007802607	0.18277307145268	2.04329653353945	11.335423000551	8.76077918295549e-30	4.91336679034285e-27	TRUE
ENSG00000124875	122.268772113499	4.45250597895517	0.392960501243958	4.38812215968731	11.3306705505014	9.24939036263067e-30	5.08364993110907e-27	TRUE
ENSG00000242716	209.050194712872	3.60159423932048	0.318286997229752	3.54847348507002	11.3155556798341	1.09903745363679e-29	5.92208789478287e-27	TRUE
ENSG00000196154	96.335959470305	2.19545690123942	0.194323769653376	2.16498262239671	11.297932852762	1.34343085941151e-29	7.09977373990147e-27	TRUE
ENSG00000142627	272.58307897197	2.90427709771258	0.258201080770917	2.86165004916242	11.2481213829207	2.36577208273507e-29	1.22667514350269e-26	TRUE
ENSG00000177606	471.671550404136	3.89536451700467	0.346764957151995	3.83619151012124	11.2334433934662	2.79374335589721e-29	1.42175668821132e-26	TRUE
ENSG00000164949	428.443135835326	4.60238357513171	0.40977656264097	4.53247250334523	11.2314465851092	2.85761254072888e-29	1.4278190951231e-26	TRUE
ENSG00000140044	190.174417266129	1.90407680202792	0.169699651353291	1.87837329783546	11.2202752736592	3.24259530358291e-29	1.59124574174575e-26	TRUE
ENSG00000169442	81.8950359966716	2.15847029685403	0.193067808996704	2.12774813823342	11.1798559691061	5.11729700182488e-29	2.46716559486227e-26	TRUE
ENSG00000150347	812.104137316592	1.91577107274017	0.171503178556818	1.88955628402482	11.1704697770688	5.68792535036221e-29	2.69499787160869e-26	TRUE
ENSG00000050555	250.550116705088	3.60070396637192	0.322871589601093	3.54568215522094	11.1521238855998	6.99172863382356e-29	3.24256821519161e-26	TRUE
ENSG00000130522	399.608868734141	2.33688246074153	0.209566833624899	2.30314017228164	11.1510128789	7.07958563776778e-29	3.24256821519161e-26	TRUE
ENSG00000153234	218.253504285466	3.48651354447659	0.315450095381982	3.43261857097685	11.0525043279975	2.13183531293865e-28	9.60409282538802e-26	TRUE
ENSG00000090382	1149.88676547823	2.58834841567699	0.234491835995171	2.54964995285324	11.0381174026472	2.50220747075311e-28	1.10908328231881e-25	TRUE
ENSG00000186340	807.920137248462	3.47421532369422	0.31566612303984	3.42035280737528	11.0059809086823	3.57602864476244e-28	1.55988639978915e-25	TRUE
ENSG00000105643	219.416464875158	2.12936858689531	0.194306415604826	2.09804597162094	10.958817701758	6.02817344773675e-28	2.58844116433209e-25	TRUE
ENSG00000124766	198.137873323686	2.4070384766054	0.220459464579778	2.37013536658227	10.9182814228162	9.42625111978148e-28	3.98527395419561e-25	TRUE
ENSG00000115641	295.156152861848	2.41935062270894	0.221988885427375	2.38262490130397	10.8985214194449	1.17145390725097e-27	4.87768557957031e-25	TRUE
ENSG00000167460	1392.05169402974	1.93543469932585	0.177614385766865	1.90526272976159	10.8968352477163	1.19336042677154e-27	4.89473699822518e-25	TRUE
ENSG00000154096	179.367915081817	3.49038527526815	0.320945039408721	3.43572897891821	10.8753364180313	1.51097359406502e-27	6.10633313801484e-25	TRUE
ENSG00000126803	62.5780003274828	3.69879828754756	0.341093662974553	3.6400882783656	10.8439372789623	2.13097951924757e-27	8.48716640122355e-25	TRUE
ENSG00000185477	774.35143645874	2.33958524511675	0.216486991391948	2.3038124788382	10.8070477125388	3.18764151860822e-27	1.25142252246961e-24	TRUE
ENSG00000179820	365.618848888076	1.86252274191219	0.173492464335341	1.83514060582085	10.7354676702969	6.93668480111777e-27	2.6848878171763e-24	TRUE
ENSG00000228643	44.3048742281279	4.81286506060878	0.449424859632384	4.73081723494858	10.7089426796407	9.24111843169353e-27	3.52715521696347e-24	TRUE
ENSG00000119508	264.999050260179	4.30048631151729	0.403294687785028	4.22662949236199	10.6633844723728	1.51000352330782e-26	5.68443929096196e-24	TRUE
ENSG00000122862	908.659820902797	3.02419742161199	0.284528095470334	2.97426229369079	10.6288182775514	2.1886810949364e-26	8.12799259053342e-24	TRUE
ENSG00000187699	473.980663706439	-1.05976788083488	0.0997377516500477	-1.04787014742184	-10.6255441224834	2.26686319922225e-26	8.30608901037688e-24	TRUE
ENSG00000268705	28.7057450029559	-2.22892708775044	0.210088851743534	-2.19370540590964	-10.6094496174	2.69330875365879e-26	9.73879182359175e-24	TRUE
ENSG00000163874	102.954735648538	3.46914451979975	0.327276761841539	3.41072712209464	10.6000331348898	2.97874668874095e-26	1.06310308770507e-23	TRUE
ENSG00000131981	314.179040053495	3.41181448569311	0.322250062634795	3.35430453144934	10.5874750117883	3.40656853967511e-26	1.20020397485656e-23	TRUE
ENSG00000148926	110.082524251483	3.03150068118641	0.287297885202118	2.98069522304663	10.5517681727929	4.98500090340547e-26	1.73408620033526e-23	TRUE
ENSG00000197859	358.974919624556	2.48209843887743	0.235809567538079	2.44111510187526	10.5258597638394	6.56592548078606e-26	2.25547747671852e-23	TRUE
ENSG00000171621	222.512163721654	2.80440158795996	0.266677602676575	2.7574525405723	10.5160746902361	7.28455148489092e-26	2.47144147353441e-23	TRUE
ENSG00000026025	2959.52068456883	2.33783846518101	0.222742897067788	2.30000999643451	10.4956813256745	9.0422996769529e-26	3.0303833831993e-23	TRUE
ENSG00000237494	50.2626593564914	-2.78698437836226	0.266097052352075	-2.73885571171518	-10.4735635127397	1.14259062319235e-25	3.7830762549336e-23	TRUE
ENSG00000205542	4522.27565029912	1.47087284392803	0.140464920449331	1.45036536766509	10.4714603420048	1.16826642659332e-25	3.82203924633464e-23	TRUE
ENSG00000118515	1474.58351008071	2.8244957419225	0.270421224901335	2.77665809386617	10.4448004883975	1.54780496019542e-25	5.00414448366238e-23	TRUE
ENSG00000088992	46.8435528910688	3.28601120257841	0.314713440147041	3.22874215863145	10.441280172347	1.60629736243764e-25	5.13286718804057e-23	TRUE
ENSG00000133048	746.244319343986	4.518305011035	0.432787782456199	4.4382800600804	10.4400012990022	1.62808479548199e-25	5.14268945570582e-23	TRUE
ENSG00000197019	78.5478187416071	2.08458622335135	0.19994360557138	2.05075529292806	10.4258709219243	1.88920529024299e-25	5.89968756604177e-23	TRUE
ENSG00000100100	220.905008169784	1.82919711820281	0.175693176445875	1.80025485716512	10.4113156538343	2.20157738297559e-25	6.79792674848902e-23	TRUE
ENSG00000242950	2101.95609682448	-1.46608750526274	0.141284013227392	-1.44478850041876	-10.3768817983895	3.15925787643577e-25	9.64661841137016e-23	TRUE
ENSG00000123342	208.29116748981	3.65358056131636	0.353126164296063	3.58844174007962	10.3463887152049	4.34569548754336e-25	1.31235228234263e-22	TRUE
